2026-07-21 16:56:17.897675,8.030629201550873,68.54471337251043,9.003483390054063,9.92418047400647,10.164788668508924
2026-07-22 16:50:57.546471,7.958878313311965,68.89539076783466,9.006770264242546,9.840637482715346,10.0911530403932
2026-07-23 16:50:27.727075,7.954440194793623,68.8303122055425,8.967771346037292,9.845394694544623,10.103770729958095
2026-07-24 16:47:23.050026,7.799457528700586,69.45609271694406,8.880416992972178,9.697078744764614,10.01132582311057
2026-07-25 17:07:05.075894,7.900770928782848,68.70828291112505,8.927882690274922,9.785437608859171,10.108934212557328
2026-07-26 16:56:24.474228,7.9924777642944855,68.4109296840363,8.914965576778076,9.878412868029761,10.172026931926595
2026-07-27 16:57:05.784563,7.844712201228992,68.80106708814574,8.90826765478744,9.717565431212073,10.108209573090827
2026-07-28 16:50:46.249079,8.05857895100557,67.97541397617724,9.025463683960634,9.924524774435296,10.238457371013382
2026-07-29 16:47:23.183870,7.8415792122992745,68.92439769328847,8.93199860376333,9.74821831832339,10.096503261365877
2026-07-30 16:47:26.681293,7.846364378932352,68.65120118408383,8.92216880128226,9.8068976692239,10.190263108332454
2026-07-31 16:51:39.851118,7.858373422311006,68.86987367768134,8.913481136513482,9.780095052095634,10.146417271979574
2026-08-01 16:48:22.012477,7.932473569466019,68.44490536337108,9.017976953107617,9.868792960054861,10.222604792927681
2026-08-02 17:00:52.660668,7.8533698157382785,68.72718816064132,9.011708116738594,9.752900837833524,10.164395487618965
